X;Y;Label
-0.825086217928601;0.148665147049171;"r"
-0.469293276839447;-0.545404189172704;"r"
-0.81682657859346;-0.674893369889562;"r"
-0.438346548172156;-0.0106446738004573;"r"
0.0473883429578201;-0.496061247714083;"r"
-0.33488316129342;-0.226994287854496;"r"
-0.650200589026805;-0.118301291938447;"r"
-0.314782291171372;-0.04931184409682;"r"
-0.336724098038829;-0.148369114250997;"r"
0.183720737167669;-0.652893322272647;"r"
-0.870882794039162;-0.467739309314926;"r"
-0.216705506601708;-0.653270357520883;"r"
-0.620790740582023;-1.11504541816529;"r"
-0.881120444304274;-0.743728393584298;"r"
-0.867898796904803;-0.26412840608908;"r"
0.0836820360935684;-0.131855338375692;"r"
-1.03246514319412;-0.358011177666286;"r"
-0.611168975813367;-0.468805699778316;"r"
-0.649878428927003;-0.59392354004031;"r"
-0.114823033829876;-0.413689964875772;"r"
-0.336537057914127;-0.0679751859196225;"r"
0.0536296848398901;-0.565379365398488;"r"
-0.771541890508009;-0.540764004016628;"r"
-0.517595476193092;-0.89659383623871;"r"
-0.856305382102085;-0.276643093608589;"r"
-0.105558786144267;-0.874980349018494;"r"
0.206346489576964;-0.642753565507488;"r"
-0.130069421273825;-0.69833547627464;"r"
-0.658755041932363;-0.545387320698114;"r"
-0.490237069283619;-0.673034892840349;"r"
-0.544990310182561;-0.4703345142637;"r"
-0.359378904321399;-0.156145322382607;"r"
-0.842747330515528;-0.0934955345841064;"r"
0.21201736950043;0.232715933974135;"r"
-0.277451517944936;-0.316665998278191;"r"
-0.404370385267977;-1.12660180264525;"r"
-0.761376537486418;-0.492832868498167;"r"
-0.372178571902263;-0.173417654110872;"r"
-0.294822115235152;-0.470734962191709;"r"
-0.629413576977054;-0.873834932417864;"r"
-0.505034181372319;-0.683304917239748;"r"
-0.978862039791567;-0.0319852594629764;"r"
-0.726024183274068;-0.254440414073386;"r"
-0.467644114157381;-0.440110856046982;"r"
-0.669757479839815;-0.868712987035688;"r"
-0.658098956741216;-0.693827089366355;"r"
-0.000672391525471272;-0.175424178172885;"r"
-0.731795068390022;-1.08015111238297;"r"
-0.454238504033594;-0.214622358140401;"r"
-0.699808120617088;-0.595713985774812;"r"
-0.472308695304503;-0.601031506711127;"r"
-0.947479504571115;-0.684926483937721;"r"
-1.28351171593849;-0.389401896847011;"r"
0.372030563956402;-0.256241154114507;"r"
-0.733442759064771;-0.52466168052226;"r"
-0.490312945544748;-0.917923866673309;"r"
-0.076200422135777;-0.635557061810829;"r"
-0.492930719456011;-0.365524465211123;"r"
-0.633772828887777;-0.981938668267304;"r"
-0.51716163225072;-0.865906597383114;"r"
-0.852341578165293;-0.429619812742914;"r"
-0.0513861853306994;-0.634042586578455;"r"
-0.75821432502734;-0.152386812827574;"r"
-0.482223048529558;-0.547354693799034;"r"
-0.651515112218732;-0.429668316220657;"r"
-0.336700818205805;-0.70668981246933;"r"
-0.814153072187791;-0.321994791759881;"r"
-0.235800990854719;-0.719899100725565;"r"
-1.16902836063948;-0.26913531410333;"r"
-0.606050727203699;-0.891615547454297;"r"
0.305076928223258;-0.0420060447433367;"r"
-0.847001339505865;-0.568517172531931;"r"
-0.303330913631698;-1.29117250255768;"r"
-0.735098382796856;-0.609297951076255;"r"
-0.596061013327585;-0.137098700031446;"r"
-0.630881743426741;-0.426894312479823;"r"
-0.223348181816406;-1.17478657125512;"r"
-0.626005250677143;-0.533896493633301;"r"
-1.10776145199295;0.11030047490534;"r"
-0.841081364461219;-0.353026495078076;"r"
0.0443768635433759;-0.681123233582855;"r"
-0.0835770539016412;-0.306396842876685;"r"
-0.380768104537959;-0.605737618686423;"r"
0.0707800647093259;-0.441682933978553;"r"
-0.544083159737677;-0.600834197913106;"r"
-0.0745356661478542;-0.435437119705709;"r"
-0.994451800930362;-0.891632503579214;"r"
-0.814518544042348;0.0611222221287674;"r"
-0.490912038072235;-0.284550240982142;"r"
-0.786543065233399;0.050402926820758;"r"
-0.49177718960227;-0.624932229890605;"r"
-0.641916074024681;-0.492122593714507;"r"
-0.732022170358153;-0.824910638642118;"r"
-0.554573669337006;-0.916045566654657;"r"
-0.588129556246442;-0.0486097663943306;"r"
-0.756623391639665;-0.991029800020416;"r"
-0.461838639849392;-0.794362548286401;"r"
-0.806892959140481;-0.357994481536088;"r"
-0.39429807430583;-0.305378547698183;"r"
-0.468587440813389;-0.379613994656244;"r"
0.123617019876936;-0.56450858562698;"r"
-0.500376971756397;-0.13304986972089;"r"
-0.0414646945164022;-0.277800751421581;"r"
-0.122715647240818;-0.143134497717607;"r"
-0.393299633956189;-0.901045049039358;"r"
-1.03492129829318;-0.0591301562785465;"r"
-0.895007864044635;-0.159098397766288;"r"
-0.066456285079303;-0.84968759813824;"r"
-0.346511916142147;-0.237422162418075;"r"
-1.00837097980311;-0.316871719883097;"r"
-0.513136767269351;-0.78862060413568;"r"
-0.529558985947227;-0.57575504158544;"r"
-0.616393151175978;-0.361034084434059;"r"
-1.17101733050485;-0.319265234970354;"r"
0.0760591099611182;0.439554807932996;"r"
-0.450177748169954;-0.313506286505691;"r"
-0.363293379208532;-0.637682144249697;"r"
-0.896302291446055;-0.286871255820713;"r"
-0.388916686984965;-0.969288563738797;"r"
-0.645031800555317;-0.22968328011929;"r"
-0.775618551879722;-0.771688855602117;"r"
-0.415879708099507;-0.865697929824373;"r"
-0.680415683965378;-0.248612727156631;"r"
-0.720871292648696;0.0118017834554888;"r"
-0.343274781456915;0.116678320512112;"r"
-0.182054626899429;-0.457951483461113;"r"
-0.51484548192127;-0.0404997803301514;"r"
-0.409562011134855;-0.418829417710041;"r"
-0.907496349406874;-0.778628054061206;"r"
-0.767588037983386;-0.163706164078007;"r"
-0.796282923139147;-0.509051983750613;"r"
-0.451739651844742;-0.165819294698774;"r"
-0.0264565218286532;-0.781771835887051;"r"
-0.648019569023815;-0.577732838760064;"r"
-0.642703057821449;-0.656215667170194;"r"
-0.72511529128217;-0.229981483689742;"r"
-0.119730883529485;-0.419785106440467;"r"
-0.772472712734285;-0.342796917215259;"r"
-0.380609621867129;-0.999170087290362;"r"
-0.516029405487839;-0.523470545781724;"r"
-0.711147484611896;-0.269480093529116;"r"
-0.633978013255967;-0.886500849998543;"r"
-0.343034676976307;-0.904308191278765;"r"
0.544332079969734;0.199637056311567;"r"
-0.697418158155326;-0.759798325526174;"r"
-0.755658532991501;-0.57913837841339;"r"
-0.277647966210304;-0.403167313305756;"r"
-0.311017432617575;-0.370206281587002;"r"
-0.119001561030317;-1.11664648116252;"r"
0.00618996667582583;-0.625102854416275;"r"
-0.45099859076251;-0.465604611436809;"r"
-0.495353346083168;-0.27971122608532;"r"
-0.406060039712576;-0.310408006633607;"r"
-0.506918697587962;-0.583490635613349;"r"
-0.23845557675816;-0.759208526853222;"r"
-0.364196566522234;-0.262745271953993;"r"
-0.332841472261544;-1.02275256101415;"r"
0.156186681829629;-0.358682354797926;"r"
0.224643952569772;-0.845725949335797;"r"
-0.437861500001982;-1.00528992364805;"r"
-0.443533808824487;-0.562440203160352;"r"
-1.02634443171156;-0.336399776768641;"r"
-0.371276171372625;-0.147896811243591;"r"
-0.251588769734568;-0.501514975751318;"r"
-0.472829806670391;0.169116931710755;"r"
-0.572825615009127;-0.879781816439413;"r"
-0.957935960084785;-0.261709593271243;"r"
-0.459030674339307;-0.125270056630905;"r"
-0.606868612970787;-0.91506938076467;"r"
-0.270404523850473;-0.720669416728054;"r"
-1.21827035421935;0.0906628367719009;"r"
-0.537830354040056;-0.461506055445281;"r"
-0.827010203482128;-0.514385833387582;"r"
-1.02629585583684;-0.758128443246505;"r"
-0.296906615607062;-0.113403243513696;"r"
-0.767991724856427;-0.814651284634075;"r"
-0.588290590003136;-0.754899491962966;"r"
-0.931793799246207;0.0812970093490822;"r"
-0.820948685381944;-0.461206330140958;"r"
-0.508327310352898;-0.672890266489191;"r"
-0.349221663999573;-0.365306558593351;"r"
-0.750064701041766;-0.998548582740884;"r"
-0.868074840966854;-0.97153839305518;"r"
0.05404707063842;0.352600279752707;"r"
-1.11913192580695;-0.24030758202128;"r"
-0.0452086532836365;-0.736548484307183;"r"
-0.652951221682978;-0.744444685369976;"r"
0.156943754618786;-0.12179660703131;"r"
-0.431120433166974;-0.888757307877792;"r"
-0.742525565034144;-0.56914749026987;"r"
-0.785939098279881;-0.195503653854124;"r"
-1.02156702975888;-0.0074513316506068;"r"
-0.569898996807454;-0.360829316137584;"r"
-0.425629100193963;-0.373231728228208;"r"
-0.541758473427702;0.109614995707725;"r"
-0.362085037772107;-0.304872003969666;"r"
0.085928858454107;-0.60782988285225;"r"
-0.511225419719689;-0.478948566059567;"r"
-0.0552329941122988;-0.728185645282397;"r"
-0.742735565592248;-0.0585882366878571;"r"
-0.178715240905508;-0.627924110438373;"r"
-0.485775658512093;-0.624103160315266;"r"
-0.537916271122412;-0.58565589858423;"r"
-0.302273597198301;-0.369559270222917;"r"
-0.340400110284121;-0.433169465307663;"r"
-0.362616555698156;-0.550398015316114;"r"
-0.934864255113732;-0.467735790686309;"r"
-0.495510549705667;-0.721821279054408;"r"
-0.972426352034701;-0.497154871207372;"r"
-0.199734325379341;-0.503757150881006;"r"
-0.767173082387227;-0.137065925913585;"r"
-0.6559375483616;-0.761210251893341;"r"
-0.106929332442111;-0.663824021663731;"r"
-0.178052666006654;0.0391455400360795;"r"
-0.116895315985656;-0.552781409828648;"r"
-0.359948724856412;-0.324980599918388;"r"
-0.781743925456947;-0.239159066128809;"r"
-0.48750226887656;-0.686369542389334;"r"
-0.629374327372472;-0.228225814795333;"r"
-0.908319571360702;-0.470251366132991;"r"
-0.44164767876977;-0.213049147829272;"r"
-0.107669769139634;-0.0192865630212885;"r"
0.0909829442777749;-0.654228225042424;"r"
-1.04579894935219;-0.296739912887308;"r"
-0.0807992302220354;-0.90699109256985;"r"
0.0252234207200298;-0.332720964972011;"r"
-0.978288515731861;0.109729431156529;"r"
-1.11609460338461;-0.364418255639701;"r"
-0.264023005065581;-0.585838040758853;"r"
-0.25065295840358;-0.671999103211063;"r"
-0.575285341439646;-0.106587544790213;"r"
-0.121557390753619;-0.623405655868415;"r"
-0.729205208897802;-0.176372437046791;"r"
-0.0909238784356724;-0.355807287783635;"r"
-0.176801461574495;-0.738534731869487;"r"
-0.716551456701608;0.0829905222789542;"r"
-0.764706368272945;-0.433926520487825;"r"
-0.1620730369118;0.0900030791316321;"r"
0.26871342952596;-0.367949870464559;"r"
-0.523641281604957;-0.0577260461213325;"r"
-0.0586073331143536;-0.5665889379367;"r"
-0.342078548255446;-0.926211632655335;"r"
-1.01662326168465;-0.24160171926661;"r"
-0.67567457645866;0.0222804848937889;"r"
-0.0665833987297867;-0.884987343593696;"r"
0.0657265701177876;-0.812625549839277;"r"
-0.836001149134948;-0.387895891846399;"r"
-0.474678440355024;-0.756828432083251;"r"
-0.717999334598472;-0.666978217493817;"r"
-1.15973067620149;-0.357301423029053;"r"
-0.831399214786084;-0.250072324199341;"r"
-0.661926065426032;-0.827822374466267;"r"
-0.563325066247966;-0.0935747600330166;"r"
-0.368798947075457;-0.391057228399433;"r"
0.126271165292882;-0.32550941311643;"r"
-0.526235129514493;-0.229072040241121;"r"
-0.370117056581114;-0.518236137694156;"r"
-0.910081450890404;-0.339301181987436;"r"
-1.26897290138753;-0.872347064592934;"r"
-0.912545815242107;-0.619799544681583;"r"
-0.411909762663615;-0.701023229262685;"r"
-0.409475928496079;-0.496249043468837;"r"
-0.638098368084835;-0.576560490053729;"r"
-0.128692916795252;-0.0849386242536954;"r"
-0.213367890423656;-0.568634973998001;"r"
-0.589361451752143;-0.133587076688562;"r"
-0.207778076897385;-0.175801963557791;"r"
-0.427413182912319;-0.76439745644701;"r"
-1.37235331564101;-0.535846117526424;"r"
-1.08149531452793;-0.85181525271369;"r"
-0.279200703889311;-0.602794257841636;"r"
-0.370291283213846;-0.994411353276461;"r"
0.128848428610925;-0.413941258086782;"r"
-0.582418886280366;-0.201920227465383;"r"
-0.906753933369747;-1.1620872201137;"r"
-0.714938619543516;-0.952892475561605;"r"
-0.791237623493497;-0.330083974257654;"r"
-0.857124109912191;-0.164184001677421;"r"
-0.863013626490167;0.227064435515228;"r"
-0.99874174854826;-0.332995150778122;"r"
-0.432981799675634;-0.601277271084922;"r"
-0.36969497136238;0.0647410403154786;"r"
-0.192728096838637;-0.0617319593854084;"r"
-0.635280351737295;-0.606014345813515;"r"
-0.00654772965954281;-0.796152253458128;"r"
-0.762556263730614;-0.0563386052741716;"r"
-0.0752258163159983;-0.937699033301989;"r"
-0.303281334336233;0.0393482278116516;"r"
-0.300350866153636;-0.548157281990867;"r"
-0.973171793303429;-0.836827568752564;"r"
-0.563575402098646;-0.452616420672151;"r"
-0.684288351484399;-0.598432756781486;"r"
-0.285982705779964;-0.100567373124237;"r"
0.0805491969055609;-0.659612004544634;"r"
-0.345222978533785;-0.108731907304237;"r"
-0.651886491519188;-0.587927578198306;"r"
-0.733522758695551;-0.708666978615505;"r"
-0.758067035863031;-0.638384559180984;"r"
-0.579642649134636;-0.600744750735145;"r"
-0.699684641142322;-0.644430598550915;"r"
-0.644537175152035;-0.967952434998976;"r"
-0.458163755213091;-0.833937103076523;"r"
-0.858603889708505;-0.832891268236007;"r"
-0.291642059613015;-0.367974004980496;"r"
-0.554073503149002;-0.621669501510478;"r"
-0.113618897853622;-0.654274692483752;"r"
-0.0707120881471205;-0.922437206501023;"r"
-0.47835010682438;0.440797908816662;"r"
-0.640807648206374;-0.540729529208471;"r"
-0.669271325948196;-0.209850600818461;"r"
-0.698862655396303;-0.859334709898969;"r"
-0.361897712690608;-0.635494809284722;"r"
-0.721910066490417;-0.447732306691584;"r"
-0.928397841934909;0.206157624056194;"r"
-0.254200112620472;-1.09031761002095;"r"
-0.803890917614432;-0.313071035674129;"r"
-0.702313555615765;-0.582859607543536;"r"
-0.537922909267883;-0.455056662899628;"r"
-0.511011823507539;-0.482847822241697;"r"
-0.603402425249844;-0.546657750740681;"r"
-0.60313178634119;-0.745809179143835;"r"
-0.752407373439247;-0.629645221946882;"r"
-0.332457826048934;-0.600906673843558;"r"
-0.723398754333814;-0.635203978025805;"r"
-0.236916670653004;-0.796647038812148;"r"
-1.24752637633298;0.0427455635349439;"r"
-0.134589869162065;-0.508625196317392;"r"
-0.729686891435327;-0.650415978507599;"r"
-0.28240831710768;-0.496893065890183;"r"
-1.45129782938977;-0.413626460095266;"r"
-1.19457138752188;-0.419796576663873;"r"
-0.710990387439853;-0.113223164933081;"r"
-0.755207686771656;-0.268318205673172;"r"
-0.58182471333883;-0.524718505184342;"r"
-0.0628747519882486;-0.416811152811464;"r"
-0.512857801133851;-0.412721149725988;"r"
-0.169222359684854;-0.269258865679347;"r"
-0.569520082754633;0.11793974402662;"r"
-0.276251042847119;-0.435521029265448;"r"
-0.331926074989364;-0.504139640134266;"r"
-0.338163236350157;-0.721697342863181;"r"
0.217938426930555;-0.51783592134535;"r"
0.391506332069443;-1.13050627334935;"r"
-0.569228769910332;-0.751106950213357;"r"
0.0298990897659419;0.0564866361695426;"r"
-0.860679818349167;-0.982990160101273;"r"
-0.836966565957553;-0.917085701693976;"r"
-1.02440044995299;-0.164808903439603;"r"
-0.666241544017007;-0.584101492345178;"r"
-0.342212668499186;-0.512029991931033;"r"
-0.180069004508285;-0.78408436856896;"r"
-0.380439449958174;0.145952549450316;"r"
-0.257103263536825;-0.390129896261031;"r"
-0.225032338477544;0.109701833105228;"r"
-0.315470589846091;-1.17265392292834;"r"
-0.485283014712797;-0.228550625419772;"r"
-0.620696380404265;-0.57120328326657;"r"
0.157671179434353;-0.41133334413578;"r"
-0.519095995389564;-0.638803663928231;"r"
-0.238202802108737;-0.782323321641561;"r"
-1.09795923674859;-0.912783224284119;"r"
-1.25215449226845;-0.162113341765841;"r"
-0.250543460193985;-0.989989178900959;"r"
-0.789568794486295;-0.103946624005062;"r"
-0.167067039710594;-0.42254379986963;"r"
0.00900350165360286;-0.801845870806675;"r"
-1.05701642020076;-0.647604834914261;"r"
0.0774574241324175;-1.01264268754744;"r"
-0.278128370624274;-0.278424382930406;"r"
-0.294451843912403;-0.513855940073191;"r"
-0.571759320882859;-0.380351611801149;"r"
-0.511916056425633;-0.533333925071173;"r"
-0.666222183331066;-0.701300137517537;"r"
-0.5880126125454;-0.613133736709623;"r"
-0.294102619310861;-0.678541015535103;"r"
-0.534192179161455;-0.697606894576083;"r"
-0.40143937911225;-1.02308865166427;"r"
-0.463523321316018;-0.863119042138694;"r"
-0.77753201076194;-0.738890727406995;"r"
-0.461826759518094;-0.571894758483591;"r"
-1.02370383483338;-0.817559582069249;"r"
-0.933514751665305;-0.442210166627756;"r"
-0.431303526408376;-0.0902856288545021;"r"
-0.780897932337889;-0.604715828859722;"r"
-0.532115097311071;-0.0886834084635881;"r"
-0.615219624361084;-0.345368924929618;"r"
-0.452358226279813;-0.561555103895664;"r"
-1.043452550759;-1.07537845816116;"r"
-0.83009926007471;-0.514588768868037;"r"
-0.653838227592259;-0.372951089387601;"r"
-0.171566939109375;-0.625899206131263;"r"
-0.143271861685411;-0.551138040853492;"r"
-0.369510137367918;-0.444710832101739;"r"
-0.440740509204619;-0.37849623628328;"r"
-0.23410333460833;-0.278678207091586;"r"
-0.566463121504857;-0.902116017546226;"r"
-0.223737439460931;-0.437335173230156;"r"
-0.891355833422837;-0.694901621467884;"r"
-0.538671920267156;-0.680753516967159;"r"
-0.217907252393709;-0.391275465390796;"r"
-0.153365238331911;-1.13782209157728;"r"
-1.03594308756155;-0.233999836070426;"r"
-0.474239181426185;-0.52983012591836;"r"
-1.01208126743828;0.101186953021203;"r"
-0.380287344442979;-0.415739917033933;"r"
-0.848820957720756;-0.222148462061113;"r"
-0.50417140036823;-0.46523304972372;"r"
-0.29803370312912;-0.574095368845264;"r"
-0.124362758056647;-0.788049644361537;"r"
-0.666932723397635;-0.297766574401473;"r"
-1.13848037178526;-0.437622292067581;"r"
-0.445946561306783;-0.232759216722758;"r"
-0.00884019985482432;-0.5560597703184;"r"
-1.04119489890758;-0.81363880635671;"r"
0.0983267835898263;-0.248414670256078;"r"
-0.72742455022389;-1.12922632410778;"r"
-0.494476886819537;-0.715493462163733;"r"
-0.72202626307091;-0.0522001256787787;"r"
-0.8521334448299;-0.273653116004599;"r"
-0.536355246183058;-0.284388343058769;"r"
-0.337564153496892;-1.12472003334227;"r"
-0.0582065457175994;-0.795509111050827;"r"
-0.839685939450134;-0.603107103456609;"r"
-0.646722901294863;-0.290751612141168;"r"
-0.779234530283778;-0.22409679350212;"r"
-0.484117459089694;-0.194245372406588;"r"
-0.882793069352027;-0.301550277273233;"r"
-0.584108833148464;-0.0559005248836751;"r"
-0.400848361055788;-0.569678768967566;"r"
-0.570891245170482;-0.142196934064813;"r"
-0.456235791099945;-0.572696648561412;"r"
-0.605248917942308;-0.153927595242682;"r"
-0.587765030976642;-0.394030412068416;"r"
-0.302725229587092;-0.389985336103441;"r"
-0.566275929637551;-1.01333750340204;"r"
-0.77965304570111;-0.619729089398264;"r"
-0.183836027884103;-0.254291181569049;"r"
-0.132946450877708;-0.436976371216193;"r"
-0.273650752242084;-0.859747886966718;"r"
0.641199927951729;-0.593477962248995;"r"
-0.726534622486593;-0.655727846658544;"r"
-0.0423717588544841;-0.946740624912399;"r"
-0.887798407537787;-0.195963871202066;"r"
-0.749612915114694;0.469518248500482;"r"
-0.213143225912136;0.00668273514259277;"r"
-0.455831820123117;-0.273722588422659;"r"
-0.428482011689465;-0.135419833468718;"r"
-0.137041177914934;-1.00983241070515;"r"
-0.572412806996159;-0.360552046046385;"r"
-0.548201038749463;-0.818473264024969;"r"
-0.686865703432817;-0.0315828215729879;"r"
-0.0863282836360877;-0.256010880957588;"r"
-0.334540156762249;-0.53959242911738;"r"
-0.957860284326426;-0.0912262818855379;"r"
-0.354784214088319;-0.68241622756487;"r"
-0.487499885652834;-0.368380815256524;"r"
-0.421242780949978;-0.3874664659315;"r"
-0.400514596122683;0.0159394598213477;"r"
-0.623996436124183;-0.618494028032023;"r"
-0.00764324507156222;-0.656308791746114;"r"
-0.855490416379818;-0.35279931825133;"r"
-0.629385079113221;-0.59829475188201;"r"
-0.595500373432965;-0.725468484403398;"r"
0.10463518319229;-0.229568196068779;"r"
-0.103070011415557;-1.08448350811188;"r"
-0.588853165708671;-0.659021579093106;"r"
-0.0531869864034132;-0.592879565415692;"r"
-0.0452615781552043;-0.371496844796659;"r"
-0.489331449838423;-0.529695514179717;"r"
-0.764389665631098;0.133147618355144;"r"
-0.385171246088837;-0.388300813841367;"r"
-0.953416161096482;-0.796147735724286;"r"
-0.120604659550853;-0.425729825284602;"r"
-0.722187343936776;-1.00229150187516;"r"
-0.0849732777034584;-0.579216980420375;"r"
-0.195751233629535;-0.350382788330395;"r"
0.257943140917014;-0.602633416379611;"r"
-0.470827917194006;-0.626278069339675;"r"
-0.554538304204576;-0.071719391259872;"r"
-0.603702134380576;-0.49217903637645;"r"
-0.556852587978862;-0.592605305669147;"r"
0.0435578184000057;-1.04310416352922;"r"
-0.434101017327118;-1.01701370002424;"r"
-0.546051618195343;-0.682205430235295;"r"
-0.894653432446987;-0.30257981009213;"r"
-1.0575347449766;-0.833701571098498;"r"
0.000969928645926044;-0.113674622559988;"r"
-0.487089470623783;-0.214071816494764;"r"
-0.239518309547495;-0.270746539274586;"r"
-0.612165147848513;-0.671974544279039;"r"
-0.564355662111122;-0.308220153004349;"r"
-0.238496886988357;-0.748702372446105;"r"
-0.406450781113856;-0.614114315104463;"r"
-0.555599436725623;-0.321770287803961;"r"
-0.354256578156883;-0.0763310078600819;"r"
-0.747702709006974;-0.421779985856142;"r"
-0.481152757406889;-0.449997039543603;"r"
-0.705768133347038;-0.441889985694658;"r"
-0.615922082475021;-0.749815858490753;"r"
-0.217343279577388;0.232505520896055;"r"
-0.854404005743469;0.0327820569996433;"r"
-0.222905026560248;0.392373723250594;"r"
-0.972249062990157;-0.366217167212901;"r"
-0.910478831356991;-0.648817696964787;"r"
-0.121346984464883;-0.558296171145064;"r"
-0.255287773291127;-0.345771574256569;"r"
-0.831209580122206;-0.222217140243209;"r"
-0.856376101583193;-0.765160597547176;"r"
-0.851048582055822;-0.543796899323651;"r"
